id,element,nucleons,library,incident_particle,mt,temperature
39735,Sm,150,FENDL-3.2c,n,52,294
39736,Sm,150,FENDL-3.2c,n,53,294
39737,Sm,150,FENDL-3.2c,n,54,294
39738,Sm,150,FENDL-3.2c,n,55,294
39739,Sm,150,FENDL-3.2c,n,56,294
39740,Sm,150,FENDL-3.2c,n,57,294
39741,Sm,150,FENDL-3.2c,n,58,294
39742,Sm,150,FENDL-3.2c,n,59,294
39743,Sm,150,FENDL-3.2c,n,60,294
39744,Sm,150,FENDL-3.2c,n,61,294
39745,Sm,150,FENDL-3.2c,n,62,294
39746,Sm,150,FENDL-3.2c,n,63,294
39747,Sm,150,FENDL-3.2c,n,64,294
39748,Sm,150,FENDL-3.2c,n,65,294
39749,Sm,150,FENDL-3.2c,n,66,294
39750,Sm,150,FENDL-3.2c,n,67,294
39751,Sm,150,FENDL-3.2c,n,68,294
39752,Sm,150,FENDL-3.2c,n,69,294
39753,Sm,150,FENDL-3.2c,n,70,294
39754,Sm,150,FENDL-3.2c,n,71,294
39755,Sm,150,FENDL-3.2c,n,72,294
39756,Sm,150,FENDL-3.2c,n,73,294
39757,Sm,150,FENDL-3.2c,n,74,294
39758,Sm,150,FENDL-3.2c,n,75,294
39759,Sm,150,FENDL-3.2c,n,76,294
39760,Sm,150,FENDL-3.2c,n,77,294
39761,Sm,150,FENDL-3.2c,n,78,294
39762,Sm,150,FENDL-3.2c,n,79,294
39763,Sm,150,FENDL-3.2c,n,80,294
39764,Sm,150,FENDL-3.2c,n,91,294
39765,Sm,150,FENDL-3.2c,n,102,294
39766,Sm,150,FENDL-3.2c,n,103,294
39767,Sm,150,FENDL-3.2c,n,104,294
39768,Sm,150,FENDL-3.2c,n,105,294
39769,Sm,150,FENDL-3.2c,n,106,294
39770,Sm,150,FENDL-3.2c,n,107,294
39771,Sm,150,FENDL-3.2c,n,108,294
39772,Sm,150,FENDL-3.2c,n,111,294
39773,Sm,150,FENDL-3.2c,n,112,294
39774,Sm,150,FENDL-3.2c,n,115,294
39775,Sm,150,FENDL-3.2c,n,116,294
39776,Sm,150,FENDL-3.2c,n,117,294
39777,Sm,150,FENDL-3.2c,n,203,294
39778,Sm,150,FENDL-3.2c,n,204,294
39779,Sm,150,FENDL-3.2c,n,205,294
39780,Sm,150,FENDL-3.2c,n,206,294
39781,Sm,150,FENDL-3.2c,n,207,294
39782,Sm,150,FENDL-3.2c,n,301,294
39783,Sm,150,FENDL-3.2c,n,444,294
39784,Sm,150,FENDL-3.2c,n,901,294
39785,Sm,150,FENDL-3.2c,n,1,294
39786,Al,27,FENDL-3.2c,n,2,0
39787,Al,27,FENDL-3.2c,n,2,294
39788,Al,27,FENDL-3.2c,n,5,294
39789,Al,27,FENDL-3.2c,n,16,294
39790,Al,27,FENDL-3.2c,n,22,294
39791,Al,27,FENDL-3.2c,n,28,294
39792,Al,27,FENDL-3.2c,n,32,294
39793,Al,27,FENDL-3.2c,n,33,294
39794,Al,27,FENDL-3.2c,n,45,294
39795,Al,27,FENDL-3.2c,n,51,294
39796,Al,27,FENDL-3.2c,n,52,294
39797,Al,27,FENDL-3.2c,n,53,294
39798,Al,27,FENDL-3.2c,n,54,294
39799,Al,27,FENDL-3.2c,n,55,294
39800,Al,27,FENDL-3.2c,n,56,294
39801,Al,27,FENDL-3.2c,n,57,294
39802,Al,27,FENDL-3.2c,n,58,294
39803,Al,27,FENDL-3.2c,n,59,294
39804,Al,27,FENDL-3.2c,n,60,294
39805,Al,27,FENDL-3.2c,n,61,294
39806,Al,27,FENDL-3.2c,n,62,294
39807,Al,27,FENDL-3.2c,n,63,294
39808,Al,27,FENDL-3.2c,n,64,294
39809,Al,27,FENDL-3.2c,n,65,294
39810,Al,27,FENDL-3.2c,n,66,294
39811,Al,27,FENDL-3.2c,n,67,294
39812,Al,27,FENDL-3.2c,n,68,294
39813,Al,27,FENDL-3.2c,n,69,294
39814,Al,27,FENDL-3.2c,n,70,294
39815,Al,27,FENDL-3.2c,n,71,294
39816,Al,27,FENDL-3.2c,n,72,294
39817,Al,27,FENDL-3.2c,n,73,294
39818,Al,27,FENDL-3.2c,n,74,294
39819,Al,27,FENDL-3.2c,n,75,294
39820,Al,27,FENDL-3.2c,n,76,294
39821,Al,27,FENDL-3.2c,n,77,294
39822,Al,27,FENDL-3.2c,n,78,294
39823,Al,27,FENDL-3.2c,n,79,294
39824,Al,27,FENDL-3.2c,n,80,294
39825,Al,27,FENDL-3.2c,n,81,294
39826,Al,27,FENDL-3.2c,n,82,294
39827,Al,27,FENDL-3.2c,n,83,294
39828,Al,27,FENDL-3.2c,n,84,294
39829,Al,27,FENDL-3.2c,n,85,294
39830,Al,27,FENDL-3.2c,n,86,294
39831,Al,27,FENDL-3.2c,n,87,294
39832,Al,27,FENDL-3.2c,n,88,294
39833,Al,27,FENDL-3.2c,n,89,294
39834,Al,27,FENDL-3.2c,n,91,294
39835,Al,27,FENDL-3.2c,n,102,294
39836,Al,27,FENDL-3.2c,n,103,294
39837,Al,27,FENDL-3.2c,n,104,294
39838,Al,27,FENDL-3.2c,n,105,294
39839,Al,27,FENDL-3.2c,n,107,294
39840,Al,27,FENDL-3.2c,n,108,294
39841,Al,27,FENDL-3.2c,n,111,294
39842,Al,27,FENDL-3.2c,n,112,294
39843,Al,27,FENDL-3.2c,n,117,294
39844,Al,27,FENDL-3.2c,n,203,294
39845,Al,27,FENDL-3.2c,n,204,294
39846,Al,27,FENDL-3.2c,n,205,294
39847,Al,27,FENDL-3.2c,n,207,294
39848,Al,27,FENDL-3.2c,n,301,294
39849,Al,27,FENDL-3.2c,n,444,294
39850,Al,27,FENDL-3.2c,n,600,294
39851,Al,27,FENDL-3.2c,n,601,294
39852,Al,27,FENDL-3.2c,n,602,294
39853,Al,27,FENDL-3.2c,n,603,294
39854,Al,27,FENDL-3.2c,n,604,294
39855,Al,27,FENDL-3.2c,n,605,294
39856,Al,27,FENDL-3.2c,n,606,294
39857,Al,27,FENDL-3.2c,n,607,294
39858,Al,27,FENDL-3.2c,n,608,294
39859,Al,27,FENDL-3.2c,n,609,294
39860,Al,27,FENDL-3.2c,n,610,294
39861,Al,27,FENDL-3.2c,n,611,294
39862,Al,27,FENDL-3.2c,n,612,294
39863,Al,27,FENDL-3.2c,n,613,294
39864,Al,27,FENDL-3.2c,n,614,294
39865,Al,27,FENDL-3.2c,n,615,294
39866,Al,27,FENDL-3.2c,n,616,294
39867,Al,27,FENDL-3.2c,n,617,294
39868,Al,27,FENDL-3.2c,n,618,294
39869,Al,27,FENDL-3.2c,n,619,294
39870,Al,27,FENDL-3.2c,n,649,294
39871,Al,27,FENDL-3.2c,n,650,294
39872,Al,27,FENDL-3.2c,n,651,294
39873,Al,27,FENDL-3.2c,n,652,294
39874,Al,27,FENDL-3.2c,n,653,294
39875,Al,27,FENDL-3.2c,n,654,294
39876,Al,27,FENDL-3.2c,n,655,294
39877,Al,27,FENDL-3.2c,n,656,294
39878,Al,27,FENDL-3.2c,n,657,294
39879,Al,27,FENDL-3.2c,n,658,294
39880,Al,27,FENDL-3.2c,n,659,294
39881,Al,27,FENDL-3.2c,n,660,294
39882,Al,27,FENDL-3.2c,n,661,294
39883,Al,27,FENDL-3.2c,n,662,294
39884,Al,27,FENDL-3.2c,n,663,294
39885,Al,27,FENDL-3.2c,n,664,294
39886,Al,27,FENDL-3.2c,n,665,294
39887,Al,27,FENDL-3.2c,n,666,294
39888,Al,27,FENDL-3.2c,n,667,294
39889,Al,27,FENDL-3.2c,n,668,294
39890,Al,27,FENDL-3.2c,n,669,294
39891,Al,27,FENDL-3.2c,n,699,294
39892,Al,27,FENDL-3.2c,n,700,294
39893,Al,27,FENDL-3.2c,n,701,294
39894,Al,27,FENDL-3.2c,n,702,294
39895,Al,27,FENDL-3.2c,n,703,294
39896,Al,27,FENDL-3.2c,n,704,294
39897,Al,27,FENDL-3.2c,n,705,294
39898,Al,27,FENDL-3.2c,n,706,294
39899,Al,27,FENDL-3.2c,n,707,294
39900,Al,27,FENDL-3.2c,n,708,294
39901,Al,27,FENDL-3.2c,n,709,294
39902,Al,27,FENDL-3.2c,n,710,294
39903,Al,27,FENDL-3.2c,n,749,294
39904,Al,27,FENDL-3.2c,n,800,294
39905,Al,27,FENDL-3.2c,n,801,294
39906,Al,27,FENDL-3.2c,n,802,294
39907,Al,27,FENDL-3.2c,n,803,294
39908,Al,27,FENDL-3.2c,n,804,294
39909,Al,27,FENDL-3.2c,n,805,294
39910,Al,27,FENDL-3.2c,n,806,294
39911,Al,27,FENDL-3.2c,n,807,294
39912,Al,27,FENDL-3.2c,n,808,294
39913,Al,27,FENDL-3.2c,n,809,294
39914,Al,27,FENDL-3.2c,n,810,294
39915,Al,27,FENDL-3.2c,n,811,294
39916,Al,27,FENDL-3.2c,n,812,294
39917,Al,27,FENDL-3.2c,n,813,294
39918,Al,27,FENDL-3.2c,n,814,294
39919,Al,27,FENDL-3.2c,n,815,294
39920,Al,27,FENDL-3.2c,n,816,294
39921,Al,27,FENDL-3.2c,n,817,294
39922,Al,27,FENDL-3.2c,n,818,294
39923,Al,27,FENDL-3.2c,n,819,294
39924,Al,27,FENDL-3.2c,n,849,294
39925,Al,27,FENDL-3.2c,n,901,294
39926,Al,27,FENDL-3.2c,n,1,294
39927,O,16,FENDL-3.2c,n,2,0
39928,O,16,FENDL-3.2c,n,2,294
39929,O,16,FENDL-3.2c,n,4,294
39930,O,16,FENDL-3.2c,n,5,294
39931,O,16,FENDL-3.2c,n,16,294
39932,O,16,FENDL-3.2c,n,22,294
39933,O,16,FENDL-3.2c,n,23,294
39934,O,16,FENDL-3.2c,n,28,294
39935,O,16,FENDL-3.2c,n,32,294
39936,O,16,FENDL-3.2c,n,41,294
39937,O,16,FENDL-3.2c,n,44,294
39938,O,16,FENDL-3.2c,n,45,294
39939,O,16,FENDL-3.2c,n,51,294
39940,O,16,FENDL-3.2c,n,52,294
39941,O,16,FENDL-3.2c,n,53,294
39942,O,16,FENDL-3.2c,n,54,294
39943,O,16,FENDL-3.2c,n,55,294
39944,O,16,FENDL-3.2c,n,56,294
39945,O,16,FENDL-3.2c,n,57,294
39946,O,16,FENDL-3.2c,n,91,294
39947,O,16,FENDL-3.2c,n,102,294
39948,O,16,FENDL-3.2c,n,103,294
39949,O,16,FENDL-3.2c,n,104,294
39950,O,16,FENDL-3.2c,n,105,294
39951,O,16,FENDL-3.2c,n,107,294
39952,O,16,FENDL-3.2c,n,108,294
39953,O,16,FENDL-3.2c,n,112,294
39954,O,16,FENDL-3.2c,n,203,294
39955,O,16,FENDL-3.2c,n,204,294
39956,O,16,FENDL-3.2c,n,205,294
39957,O,16,FENDL-3.2c,n,207,294
39958,O,16,FENDL-3.2c,n,301,294
39959,O,16,FENDL-3.2c,n,444,294
39960,O,16,FENDL-3.2c,n,600,294
39961,O,16,FENDL-3.2c,n,601,294
39962,O,16,FENDL-3.2c,n,602,294
39963,O,16,FENDL-3.2c,n,603,294
39964,O,16,FENDL-3.2c,n,650,294
39965,O,16,FENDL-3.2c,n,651,294
39966,O,16,FENDL-3.2c,n,652,294
39967,O,16,FENDL-3.2c,n,653,294
39968,O,16,FENDL-3.2c,n,654,294
39969,O,16,FENDL-3.2c,n,655,294
39970,O,16,FENDL-3.2c,n,656,294
39971,O,16,FENDL-3.2c,n,657,294
39972,O,16,FENDL-3.2c,n,658,294
39973,O,16,FENDL-3.2c,n,659,294
39974,O,16,FENDL-3.2c,n,660,294
39975,O,16,FENDL-3.2c,n,661,294
39976,O,16,FENDL-3.2c,n,662,294
39977,O,16,FENDL-3.2c,n,663,294
39978,O,16,FENDL-3.2c,n,664,294
39979,O,16,FENDL-3.2c,n,665,294
39980,O,16,FENDL-3.2c,n,666,294
39981,O,16,FENDL-3.2c,n,667,294
39982,O,16,FENDL-3.2c,n,668,294
39983,O,16,FENDL-3.2c,n,669,294
39984,O,16,FENDL-3.2c,n,700,294
39985,O,16,FENDL-3.2c,n,701,294
39986,O,16,FENDL-3.2c,n,702,294
39987,O,16,FENDL-3.2c,n,703,294
39988,O,16,FENDL-3.2c,n,704,294
39989,O,16,FENDL-3.2c,n,705,294
39990,O,16,FENDL-3.2c,n,706,294
39991,O,16,FENDL-3.2c,n,707,294
39992,O,16,FENDL-3.2c,n,708,294
39993,O,16,FENDL-3.2c,n,709,294
39994,O,16,FENDL-3.2c,n,749,294
39995,O,16,FENDL-3.2c,n,800,294
39996,O,16,FENDL-3.2c,n,801,294
39997,O,16,FENDL-3.2c,n,802,294
39998,O,16,FENDL-3.2c,n,803,294
39999,O,16,FENDL-3.2c,n,901,294
40000,O,16,FENDL-3.2c,n,1,294
40001,Er,162,FENDL-3.2c,n,2,0
40002,Er,162,FENDL-3.2c,n,2,294
40003,Er,162,FENDL-3.2c,n,5,294
40004,Er,162,FENDL-3.2c,n,16,294
40005,Er,162,FENDL-3.2c,n,17,294
40006,Er,162,FENDL-3.2c,n,22,294
40007,Er,162,FENDL-3.2c,n,28,294
40008,Er,162,FENDL-3.2c,n,51,294
40009,Er,162,FENDL-3.2c,n,52,294
40010,Er,162,FENDL-3.2c,n,53,294
40011,Er,162,FENDL-3.2c,n,54,294
40012,Er,162,FENDL-3.2c,n,55,294
40013,Er,162,FENDL-3.2c,n,56,294
40014,Er,162,FENDL-3.2c,n,57,294
40015,Er,162,FENDL-3.2c,n,58,294
40016,Er,162,FENDL-3.2c,n,59,294
40017,Er,162,FENDL-3.2c,n,60,294
40018,Er,162,FENDL-3.2c,n,61,294
40019,Er,162,FENDL-3.2c,n,62,294
40020,Er,162,FENDL-3.2c,n,63,294
40021,Er,162,FENDL-3.2c,n,64,294
40022,Er,162,FENDL-3.2c,n,65,294
40023,Er,162,FENDL-3.2c,n,66,294
40024,Er,162,FENDL-3.2c,n,67,294
40025,Er,162,FENDL-3.2c,n,91,294
40026,Er,162,FENDL-3.2c,n,102,294
40027,Er,162,FENDL-3.2c,n,103,294
40028,Er,162,FENDL-3.2c,n,104,294
40029,Er,162,FENDL-3.2c,n,105,294
40030,Er,162,FENDL-3.2c,n,107,294
40031,Er,162,FENDL-3.2c,n,203,294
40032,Er,162,FENDL-3.2c,n,204,294
40033,Er,162,FENDL-3.2c,n,205,294
40034,Er,162,FENDL-3.2c,n,206,294
40035,Er,162,FENDL-3.2c,n,207,294
40036,Er,162,FENDL-3.2c,n,301,294
40037,Er,162,FENDL-3.2c,n,444,294
40038,Er,162,FENDL-3.2c,n,901,294
40039,Er,162,FENDL-3.2c,n,1,294
40040,Cd,106,FENDL-3.2c,n,2,0
40041,Cd,106,FENDL-3.2c,n,2,294
40042,Cd,106,FENDL-3.2c,n,5,294
40043,Cd,106,FENDL-3.2c,n,16,294
40044,Cd,106,FENDL-3.2c,n,17,294
40045,Cd,106,FENDL-3.2c,n,22,294
40046,Cd,106,FENDL-3.2c,n,28,294
40047,Cd,106,FENDL-3.2c,n,32,294
40048,Cd,106,FENDL-3.2c,n,51,294
40049,Cd,106,FENDL-3.2c,n,52,294
40050,Cd,106,FENDL-3.2c,n,53,294
40051,Cd,106,FENDL-3.2c,n,54,294
40052,Cd,106,FENDL-3.2c,n,55,294
40053,Cd,106,FENDL-3.2c,n,56,294
40054,Cd,106,FENDL-3.2c,n,57,294
40055,Cd,106,FENDL-3.2c,n,58,294
40056,Cd,106,FENDL-3.2c,n,59,294
40057,Cd,106,FENDL-3.2c,n,60,294
40058,Cd,106,FENDL-3.2c,n,61,294
40059,Cd,106,FENDL-3.2c,n,91,294
40060,Cd,106,FENDL-3.2c,n,102,294
40061,Cd,106,FENDL-3.2c,n,103,294
40062,Cd,106,FENDL-3.2c,n,104,294
40063,Cd,106,FENDL-3.2c,n,105,294
40064,Cd,106,FENDL-3.2c,n,106,294
40065,Cd,106,FENDL-3.2c,n,107,294
40066,Cd,106,FENDL-3.2c,n,111,294
40067,Cd,106,FENDL-3.2c,n,203,294
40068,Cd,106,FENDL-3.2c,n,204,294
40069,Cd,106,FENDL-3.2c,n,205,294
40070,Cd,106,FENDL-3.2c,n,206,294
40071,Cd,106,FENDL-3.2c,n,207,294
40072,Cd,106,FENDL-3.2c,n,301,294
40073,Cd,106,FENDL-3.2c,n,444,294
40074,Cd,106,FENDL-3.2c,n,901,294
40075,Cd,106,FENDL-3.2c,n,1,294
40076,Ca,40,FENDL-3.2c,n,2,0
40077,Ca,40,FENDL-3.2c,n,2,294
40078,Ca,40,FENDL-3.2c,n,5,294
40079,Ca,40,FENDL-3.2c,n,16,294
40080,Ca,40,FENDL-3.2c,n,22,294
40081,Ca,40,FENDL-3.2c,n,28,294
40082,Ca,40,FENDL-3.2c,n,51,294
40083,Ca,40,FENDL-3.2c,n,52,294
40084,Ca,40,FENDL-3.2c,n,53,294
40085,Ca,40,FENDL-3.2c,n,54,294
40086,Ca,40,FENDL-3.2c,n,55,294
40087,Ca,40,FENDL-3.2c,n,56,294
40088,Ca,40,FENDL-3.2c,n,57,294
40089,Ca,40,FENDL-3.2c,n,58,294
40090,Ca,40,FENDL-3.2c,n,59,294
40091,Ca,40,FENDL-3.2c,n,60,294
40092,Ca,40,FENDL-3.2c,n,61,294
40093,Ca,40,FENDL-3.2c,n,62,294
40094,Ca,40,FENDL-3.2c,n,63,294
40095,Ca,40,FENDL-3.2c,n,64,294
40096,Ca,40,FENDL-3.2c,n,65,294
40097,Ca,40,FENDL-3.2c,n,66,294
40098,Ca,40,FENDL-3.2c,n,67,294
40099,Ca,40,FENDL-3.2c,n,68,294
40100,Ca,40,FENDL-3.2c,n,69,294
40101,Ca,40,FENDL-3.2c,n,70,294
40102,Ca,40,FENDL-3.2c,n,71,294
40103,Ca,40,FENDL-3.2c,n,72,294
40104,Ca,40,FENDL-3.2c,n,73,294
40105,Ca,40,FENDL-3.2c,n,91,294
40106,Ca,40,FENDL-3.2c,n,102,294
40107,Ca,40,FENDL-3.2c,n,103,294
40108,Ca,40,FENDL-3.2c,n,107,294
40109,Ca,40,FENDL-3.2c,n,203,294
40110,Ca,40,FENDL-3.2c,n,204,294
40111,Ca,40,FENDL-3.2c,n,205,294
40112,Ca,40,FENDL-3.2c,n,207,294
40113,Ca,40,FENDL-3.2c,n,301,294
40114,Ca,40,FENDL-3.2c,n,444,294
40115,Ca,40,FENDL-3.2c,n,600,294
40116,Ca,40,FENDL-3.2c,n,601,294
40117,Ca,40,FENDL-3.2c,n,602,294
40118,Ca,40,FENDL-3.2c,n,603,294
40119,Ca,40,FENDL-3.2c,n,604,294
40120,Ca,40,FENDL-3.2c,n,605,294
40121,Ca,40,FENDL-3.2c,n,606,294
40122,Ca,40,FENDL-3.2c,n,607,294
40123,Ca,40,FENDL-3.2c,n,608,294
40124,Ca,40,FENDL-3.2c,n,609,294
40125,Ca,40,FENDL-3.2c,n,610,294
40126,Ca,40,FENDL-3.2c,n,611,294
40127,Ca,40,FENDL-3.2c,n,612,294
40128,Ca,40,FENDL-3.2c,n,613,294
40129,Ca,40,FENDL-3.2c,n,614,294
40130,Ca,40,FENDL-3.2c,n,615,294
40131,Ca,40,FENDL-3.2c,n,616,294
40132,Ca,40,FENDL-3.2c,n,617,294
40133,Ca,40,FENDL-3.2c,n,618,294
40134,Ca,40,FENDL-3.2c,n,619,294
40135,Ca,40,FENDL-3.2c,n,620,294
40136,Ca,40,FENDL-3.2c,n,621,294
40137,Ca,40,FENDL-3.2c,n,622,294
40138,Ca,40,FENDL-3.2c,n,623,294
40139,Ca,40,FENDL-3.2c,n,624,294
40140,Ca,40,FENDL-3.2c,n,625,294
40141,Ca,40,FENDL-3.2c,n,626,294
40142,Ca,40,FENDL-3.2c,n,627,294
40143,Ca,40,FENDL-3.2c,n,628,294
40144,Ca,40,FENDL-3.2c,n,629,294
40145,Ca,40,FENDL-3.2c,n,630,294
40146,Ca,40,FENDL-3.2c,n,631,294
40147,Ca,40,FENDL-3.2c,n,632,294
40148,Ca,40,FENDL-3.2c,n,633,294
40149,Ca,40,FENDL-3.2c,n,634,294
40150,Ca,40,FENDL-3.2c,n,635,294
40151,Ca,40,FENDL-3.2c,n,636,294
40152,Ca,40,FENDL-3.2c,n,637,294
40153,Ca,40,FENDL-3.2c,n,638,294
40154,Ca,40,FENDL-3.2c,n,639,294
40155,Ca,40,FENDL-3.2c,n,649,294
40156,Ca,40,FENDL-3.2c,n,800,294
40157,Ca,40,FENDL-3.2c,n,801,294
40158,Ca,40,FENDL-3.2c,n,802,294
40159,Ca,40,FENDL-3.2c,n,803,294
40160,Ca,40,FENDL-3.2c,n,804,294
40161,Ca,40,FENDL-3.2c,n,805,294
40162,Ca,40,FENDL-3.2c,n,806,294
40163,Ca,40,FENDL-3.2c,n,807,294
40164,Ca,40,FENDL-3.2c,n,808,294
40165,Ca,40,FENDL-3.2c,n,809,294
40166,Ca,40,FENDL-3.2c,n,810,294
40167,Ca,40,FENDL-3.2c,n,811,294
40168,Ca,40,FENDL-3.2c,n,812,294
40169,Ca,40,FENDL-3.2c,n,813,294
40170,Ca,40,FENDL-3.2c,n,814,294
40171,Ca,40,FENDL-3.2c,n,815,294
40172,Ca,40,FENDL-3.2c,n,816,294
40173,Ca,40,FENDL-3.2c,n,817,294
40174,Ca,40,FENDL-3.2c,n,818,294
40175,Ca,40,FENDL-3.2c,n,819,294
40176,Ca,40,FENDL-3.2c,n,820,294
40177,Ca,40,FENDL-3.2c,n,821,294
40178,Ca,40,FENDL-3.2c,n,822,294
40179,Ca,40,FENDL-3.2c,n,823,294
40180,Ca,40,FENDL-3.2c,n,824,294
40181,Ca,40,FENDL-3.2c,n,825,294
40182,Ca,40,FENDL-3.2c,n,826,294
40183,Ca,40,FENDL-3.2c,n,827,294
40184,Ca,40,FENDL-3.2c,n,828,294
40185,Ca,40,FENDL-3.2c,n,829,294
40186,Ca,40,FENDL-3.2c,n,830,294
40187,Ca,40,FENDL-3.2c,n,831,294
40188,Ca,40,FENDL-3.2c,n,832,294
40189,Ca,40,FENDL-3.2c,n,849,294
40190,Ca,40,FENDL-3.2c,n,901,294
40191,Ca,40,FENDL-3.2c,n,1,294
40192,K,40,FENDL-3.2c,n,2,0
40193,K,40,FENDL-3.2c,n,2,294
40194,K,40,FENDL-3.2c,n,5,294
40195,K,40,FENDL-3.2c,n,11,294
40196,K,40,FENDL-3.2c,n,16,294
40197,K,40,FENDL-3.2c,n,17,294
40198,K,40,FENDL-3.2c,n,22,294
40199,K,40,FENDL-3.2c,n,23,294
40200,K,40,FENDL-3.2c,n,24,294
40201,K,40,FENDL-3.2c,n,25,294
40202,K,40,FENDL-3.2c,n,28,294
40203,K,40,FENDL-3.2c,n,29,294
40204,K,40,FENDL-3.2c,n,30,294
40205,K,40,FENDL-3.2c,n,32,294
40206,K,40,FENDL-3.2c,n,33,294
40207,K,40,FENDL-3.2c,n,34,294
40208,K,40,FENDL-3.2c,n,35,294
40209,K,40,FENDL-3.2c,n,36,294
40210,K,40,FENDL-3.2c,n,37,294
40211,K,40,FENDL-3.2c,n,41,294
40212,K,40,FENDL-3.2c,n,42,294
40213,K,40,FENDL-3.2c,n,44,294
40214,K,40,FENDL-3.2c,n,45,294
40215,K,40,FENDL-3.2c,n,51,294
40216,K,40,FENDL-3.2c,n,52,294
40217,K,40,FENDL-3.2c,n,53,294
40218,K,40,FENDL-3.2c,n,54,294
40219,K,40,FENDL-3.2c,n,55,294
40220,K,40,FENDL-3.2c,n,56,294
40221,K,40,FENDL-3.2c,n,57,294
40222,K,40,FENDL-3.2c,n,58,294
40223,K,40,FENDL-3.2c,n,59,294
40224,K,40,FENDL-3.2c,n,60,294
40225,K,40,FENDL-3.2c,n,61,294
40226,K,40,FENDL-3.2c,n,62,294
40227,K,40,FENDL-3.2c,n,63,294
40228,K,40,FENDL-3.2c,n,64,294
40229,K,40,FENDL-3.2c,n,65,294
40230,K,40,FENDL-3.2c,n,66,294
40231,K,40,FENDL-3.2c,n,67,294
40232,K,40,FENDL-3.2c,n,68,294
40233,K,40,FENDL-3.2c,n,69,294
40234,K,40,FENDL-3.2c,n,70,294
40235,K,40,FENDL-3.2c,n,71,294
40236,K,40,FENDL-3.2c,n,72,294
40237,K,40,FENDL-3.2c,n,73,294
40238,K,40,FENDL-3.2c,n,74,294
40239,K,40,FENDL-3.2c,n,75,294
40240,K,40,FENDL-3.2c,n,76,294
40241,K,40,FENDL-3.2c,n,77,294
40242,K,40,FENDL-3.2c,n,78,294
40243,K,40,FENDL-3.2c,n,91,294
40244,K,40,FENDL-3.2c,n,102,294
40245,K,40,FENDL-3.2c,n,103,294
40246,K,40,FENDL-3.2c,n,104,294
40247,K,40,FENDL-3.2c,n,105,294
40248,K,40,FENDL-3.2c,n,106,294
40249,K,40,FENDL-3.2c,n,107,294
40250,K,40,FENDL-3.2c,n,108,294
40251,K,40,FENDL-3.2c,n,109,294
40252,K,40,FENDL-3.2c,n,111,294
40253,K,40,FENDL-3.2c,n,112,294
40254,K,40,FENDL-3.2c,n,113,294
40255,K,40,FENDL-3.2c,n,114,294
40256,K,40,FENDL-3.2c,n,115,294
40257,K,40,FENDL-3.2c,n,116,294
40258,K,40,FENDL-3.2c,n,117,294
40259,K,40,FENDL-3.2c,n,152,294
40260,K,40,FENDL-3.2c,n,154,294
40261,K,40,FENDL-3.2c,n,155,294
40262,K,40,FENDL-3.2c,n,156,294
40263,K,40,FENDL-3.2c,n,157,294
40264,K,40,FENDL-3.2c,n,158,294
40265,K,40,FENDL-3.2c,n,159,294
40266,K,40,FENDL-3.2c,n,162,294
40267,K,40,FENDL-3.2c,n,165,294
40268,K,40,FENDL-3.2c,n,169,294
40269,K,40,FENDL-3.2c,n,172,294
40270,K,40,FENDL-3.2c,n,176,294
40271,K,40,FENDL-3.2c,n,177,294
40272,K,40,FENDL-3.2c,n,178,294
40273,K,40,FENDL-3.2c,n,179,294
40274,K,40,FENDL-3.2c,n,180,294
40275,K,40,FENDL-3.2c,n,181,294
40276,K,40,FENDL-3.2c,n,182,294
40277,K,40,FENDL-3.2c,n,183,294
40278,K,40,FENDL-3.2c,n,184,294
40279,K,40,FENDL-3.2c,n,185,294
40280,K,40,FENDL-3.2c,n,186,294
40281,K,40,FENDL-3.2c,n,187,294
40282,K,40,FENDL-3.2c,n,188,294
40283,K,40,FENDL-3.2c,n,189,294
40284,K,40,FENDL-3.2c,n,190,294
40285,K,40,FENDL-3.2c,n,191,294
40286,K,40,FENDL-3.2c,n,192,294
40287,K,40,FENDL-3.2c,n,193,294
40288,K,40,FENDL-3.2c,n,194,294
40289,K,40,FENDL-3.2c,n,196,294
40290,K,40,FENDL-3.2c,n,197,294
40291,K,40,FENDL-3.2c,n,198,294
40292,K,40,FENDL-3.2c,n,199,294
40293,K,40,FENDL-3.2c,n,203,294
40294,K,40,FENDL-3.2c,n,204,294
40295,K,40,FENDL-3.2c,n,205,294
40296,K,40,FENDL-3.2c,n,206,294
40297,K,40,FENDL-3.2c,n,207,294
40298,K,40,FENDL-3.2c,n,301,294
40299,K,40,FENDL-3.2c,n,444,294
40300,K,40,FENDL-3.2c,n,901,294
40301,K,40,FENDL-3.2c,n,1,294
40302,Si,29,FENDL-3.2c,n,2,0
40303,Si,29,FENDL-3.2c,n,2,294
40304,Si,29,FENDL-3.2c,n,5,294
40305,Si,29,FENDL-3.2c,n,16,294
40306,Si,29,FENDL-3.2c,n,22,294
40307,Si,29,FENDL-3.2c,n,28,294
40308,Si,29,FENDL-3.2c,n,51,294
40309,Si,29,FENDL-3.2c,n,52,294
40310,Si,29,FENDL-3.2c,n,53,294
40311,Si,29,FENDL-3.2c,n,54,294
40312,Si,29,FENDL-3.2c,n,55,294
40313,Si,29,FENDL-3.2c,n,56,294
40314,Si,29,FENDL-3.2c,n,57,294
40315,Si,29,FENDL-3.2c,n,58,294
